Price hub,Trade date,Delivery start date,Delivery  end date,High price $/MWh,Low price $/MWh,Wtd avg price $/MWh,Change,Daily volume MWh,Number of trades,Number of counterparties,source_zip,source_file,sheet_name
Palo Verde Peak,2020-06-17 00:00:00,2020-06-18 00:00:00,2020-06-18 00:00:00,20.0,16.0,16.71,0.8,5600,8,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-06-18 00:00:00,2020-06-19 00:00:00,2020-06-20 00:00:00,19.0,16.0,17.58,0.87,4800,6,6,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-06-19 00:00:00,2020-06-22 00:00:00,2020-06-22 00:00:00,36.0,29.0,30.21,12.63,4800,11,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-06-22 00:00:00,2020-06-23 00:00:00,2020-06-23 00:00:00,38.0,35.5,36.5,6.29,8400,21,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-06-23 00:00:00,2020-06-24 00:00:00,2020-06-24 00:00:00,35.5,32.5,34.8,-1.7,8800,22,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-06-24 00:00:00,2020-06-25 00:00:00,2020-06-25 00:00:00,34.0,30.5,32.15,-2.65,4000,10,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-06-25 00:00:00,2020-06-26 00:00:00,2020-06-27 00:00:00,30.0,22.0,24.85,-7.3,16000,19,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-06-26 00:00:00,2020-06-29 00:00:00,2020-06-29 00:00:00,22.0,20.0,20.56,-4.29,6400,16,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-06-29 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,22.0,19.0,20.54,-0.02,5200,13,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-06-30 00:00:00,2020-07-01 00:00:00,2020-07-02 00:00:00,26.0,24.0,25.1,4.56,14400,18,9,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-01 00:00:00,2020-07-03 00:00:00,2020-07-03 00:00:00,25.0,21.0,24.07,-1.03,5600,14,9,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-02 00:00:00,2020-07-06 00:00:00,2020-07-06 00:00:00,40.0,30.0,33.57,9.5,5600,14,9,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-06 00:00:00,2020-07-07 00:00:00,2020-07-07 00:00:00,40.0,34.0,36.88,3.31,8400,20,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-07 00:00:00,2020-07-08 00:00:00,2020-07-08 00:00:00,40.0,36.25,38.2,1.32,7600,18,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-08 00:00:00,2020-07-09 00:00:00,2020-07-09 00:00:00,41.0,36.5,39.41,1.21,6400,16,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-09 00:00:00,2020-07-10 00:00:00,2020-07-11 00:00:00,59.0,52.0,53.68,14.27,32800,40,17,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-10 00:00:00,2020-07-13 00:00:00,2020-07-13 00:00:00,70.0,65.0,67.79,14.11,10000,22,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-13 00:00:00,2020-07-14 00:00:00,2020-07-14 00:00:00,46.75,44.0,45.06,-22.73,6400,15,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-14 00:00:00,2020-07-15 00:00:00,2020-07-15 00:00:00,45.25,43.5,43.98,-1.08,9200,23,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-15 00:00:00,2020-07-16 00:00:00,2020-07-16 00:00:00,40.0,38.0,39.23,-4.75,6400,16,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-16 00:00:00,2020-07-17 00:00:00,2020-07-18 00:00:00,35.0,33.75,34.33,-4.9,8000,10,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-17 00:00:00,2020-07-20 00:00:00,2020-07-20 00:00:00,40.0,36.5,37.48,3.15,5600,13,11,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-20 00:00:00,2020-07-21 00:00:00,2020-07-21 00:00:00,41.0,33.0,38.5,1.02,6000,15,9,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-21 00:00:00,2020-07-22 00:00:00,2020-07-22 00:00:00,31.0,23.0,28.44,-10.06,6400,16,9,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-22 00:00:00,2020-07-23 00:00:00,2020-07-23 00:00:00,22.0,20.0,21.23,-7.21,11600,28,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-23 00:00:00,2020-07-24 00:00:00,2020-07-25 00:00:00,20.0,17.0,18.29,-2.94,11200,14,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-24 00:00:00,2020-07-27 00:00:00,2020-07-27 00:00:00,40.0,33.0,34.36,16.07,5600,14,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-27 00:00:00,2020-07-28 00:00:00,2020-07-28 00:00:00,47.0,44.0,45.41,11.05,12000,29,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-28 00:00:00,2020-07-29 00:00:00,2020-07-29 00:00:00,54.0,53.0,53.31,7.9,12400,31,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-29 00:00:00,2020-07-30 00:00:00,2020-07-31 00:00:00,80.0,67.0,73.74,20.43,30400,37,17,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-30 00:00:00,2020-08-01 00:00:00,2020-08-01 00:00:00,50.0,44.0,45.63,-28.11,9200,23,11,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-07-31 00:00:00,2020-08-03 00:00:00,2020-08-03 00:00:00,51.0,47.25,48.54,2.91,7600,19,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-03 00:00:00,2020-08-04 00:00:00,2020-08-04 00:00:00,41.5,37.25,38.19,-10.35,8400,21,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-04 00:00:00,2020-08-05 00:00:00,2020-08-05 00:00:00,31.5,24.0,27.69,-10.5,10000,23,16,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-05 00:00:00,2020-08-06 00:00:00,2020-08-06 00:00:00,25.5,20.5,21.29,-6.4,7200,17,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-06 00:00:00,2020-08-07 00:00:00,2020-08-08 00:00:00,27.0,23.5,25.38,4.09,10400,13,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-07 00:00:00,2020-08-10 00:00:00,2020-08-10 00:00:00,33.0,29.5,31.5,6.12,4800,12,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-10 00:00:00,2020-08-11 00:00:00,2020-08-11 00:00:00,29.0,23.0,27.58,-3.92,5200,13,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-11 00:00:00,2020-08-12 00:00:00,2020-08-12 00:00:00,43.0,36.0,36.96,9.38,8400,21,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-12 00:00:00,2020-08-13 00:00:00,2020-08-13 00:00:00,75.0,65.0,71.03,34.07,10400,26,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-13 00:00:00,2020-08-14 00:00:00,2020-08-15 00:00:00,181.0,155.0,172.55,101.52,29600,37,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-14 00:00:00,2020-08-17 00:00:00,2020-08-17 00:00:00,500.0,425.0,473.08,300.53,10400,25,16,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-17 00:00:00,2020-08-18 00:00:00,2020-08-18 00:00:00,1515.0,1000.0,1400.5,927.42,6400,16,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-18 00:00:00,2020-08-19 00:00:00,2020-08-19 00:00:00,1750.0,1498.0,1639.6,239.1,2000,5,5,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-19 00:00:00,2020-08-20 00:00:00,2020-08-20 00:00:00,225.0,175.0,194.38,-1445.22,6400,16,11,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-20 00:00:00,2020-08-21 00:00:00,2020-08-22 00:00:00,150.0,145.0,145.63,-48.75,6400,8,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-21 00:00:00,2020-08-24 00:00:00,2020-08-24 00:00:00,135.0,120.0,124.69,-20.94,6400,16,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-24 00:00:00,2020-08-25 00:00:00,2020-08-25 00:00:00,90.0,82.0,83.13,-41.56,6000,14,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-25 00:00:00,2020-08-26 00:00:00,2020-08-26 00:00:00,100.0,95.0,96.94,13.81,3600,9,7,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-26 00:00:00,2020-08-27 00:00:00,2020-08-27 00:00:00,91.0,85.0,88.04,-8.9,5600,14,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-27 00:00:00,2020-08-28 00:00:00,2020-08-29 00:00:00,78.0,73.75,75.55,-12.49,8800,11,9,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-28 00:00:00,2020-08-31 00:00:00,2020-08-31 00:00:00,47.0,40.0,41.99,-33.56,13200,33,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-08-31 00:00:00,2020-09-01 00:00:00,2020-09-01 00:00:00,50.0,42.0,46.65,4.66,20000,49,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-01 00:00:00,2020-09-02 00:00:00,2020-09-02 00:00:00,48.0,42.0,46.29,-0.36,16800,40,16,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-02 00:00:00,2020-09-03 00:00:00,2020-09-04 00:00:00,110.0,95.0,104.44,58.15,25600,32,17,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-03 00:00:00,2020-09-05 00:00:00,2020-09-05 00:00:00,615.0,375.0,502.91,398.47,18400,46,19,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-04 00:00:00,2020-09-08 00:00:00,2020-09-08 00:00:00,145.0,111.0,125.18,-377.73,20000,47,16,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-08 00:00:00,2020-09-09 00:00:00,2020-09-09 00:00:00,39.0,33.0,34.88,-90.3,10800,25,11,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-09 00:00:00,2020-09-10 00:00:00,2020-09-10 00:00:00,39.0,34.0,37.99,3.11,19200,47,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-10 00:00:00,2020-09-11 00:00:00,2020-09-12 00:00:00,39.25,36.0,37.97,-0.02,36800,44,17,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-11 00:00:00,2020-09-14 00:00:00,2020-09-14 00:00:00,47.75,42.0,46.08,8.11,22800,50,17,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-14 00:00:00,2020-09-15 00:00:00,2020-09-15 00:00:00,42.0,35.0,38.62,-7.46,12000,30,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-15 00:00:00,2020-09-16 00:00:00,2020-09-16 00:00:00,46.0,37.5,39.31,0.69,16000,40,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-16 00:00:00,2020-09-17 00:00:00,2020-09-17 00:00:00,48.0,40.0,42.8,3.49,17600,41,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-17 00:00:00,2020-09-18 00:00:00,2020-09-19 00:00:00,36.0,32.0,34.97,-7.83,36000,45,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-18 00:00:00,2020-09-21 00:00:00,2020-09-21 00:00:00,36.5,32.0,33.56,-1.41,14400,31,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-21 00:00:00,2020-09-22 00:00:00,2020-09-22 00:00:00,37.0,35.0,36.18,2.62,14400,33,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-22 00:00:00,2020-09-23 00:00:00,2020-09-23 00:00:00,41.0,39.0,40.24,4.06,14400,33,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-23 00:00:00,2020-09-24 00:00:00,2020-09-24 00:00:00,45.0,42.0,43.2,2.96,16400,38,15,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-24 00:00:00,2020-09-25 00:00:00,2020-09-26 00:00:00,37.0,33.0,36.47,-6.73,28000,32,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-25 00:00:00,2020-09-28 00:00:00,2020-09-28 00:00:00,65.0,44.5,55.61,19.14,20000,47,17,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-28 00:00:00,2020-09-29 00:00:00,2020-09-29 00:00:00,60.0,53.0,55.12,-0.49,23200,49,17,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-29 00:00:00,2020-09-30 00:00:00,2020-09-30 00:00:00,62.0,54.0,56.82,1.7,13600,32,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-09-30 00:00:00,2020-10-01 00:00:00,2020-10-01 00:00:00,120.0,75.0,105.71,48.89,22400,53,16,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-01 00:00:00,2020-10-02 00:00:00,2020-10-03 00:00:00,65.0,51.0,60.71,-45.0,20800,26,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-02 00:00:00,2020-10-05 00:00:00,2020-10-05 00:00:00,36.75,34.5,35.67,-25.04,10000,25,15,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-05 00:00:00,2020-10-06 00:00:00,2020-10-06 00:00:00,59.0,37.75,45.47,9.8,6800,17,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-06 00:00:00,2020-10-07 00:00:00,2020-10-07 00:00:00,56.0,50.0,55.08,9.61,12000,29,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-07 00:00:00,2020-10-08 00:00:00,2020-10-08 00:00:00,38.0,35.0,35.8,-19.28,7600,19,11,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-08 00:00:00,2020-10-09 00:00:00,2020-10-10 00:00:00,30.0,28.5,29.64,-6.16,8800,11,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-09 00:00:00,2020-10-12 00:00:00,2020-10-12 00:00:00,36.0,35.5,35.88,6.24,7600,19,9,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-12 00:00:00,2020-10-13 00:00:00,2020-10-13 00:00:00,74.0,64.0,68.72,32.84,9200,23,17,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-13 00:00:00,2020-10-14 00:00:00,2020-10-14 00:00:00,70.0,64.0,66.02,-2.7,8800,22,15,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-14 00:00:00,2020-10-15 00:00:00,2020-10-15 00:00:00,100.0,88.0,92.32,26.3,7600,19,15,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-15 00:00:00,2020-10-16 00:00:00,2020-10-17 00:00:00,90.0,75.0,84.61,-7.71,17600,22,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-16 00:00:00,2020-10-19 00:00:00,2020-10-19 00:00:00,55.0,46.0,49.11,-35.5,12000,30,17,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-19 00:00:00,2020-10-20 00:00:00,2020-10-20 00:00:00,46.0,41.0,43.94,-5.17,6400,16,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-20 00:00:00,2020-10-21 00:00:00,2020-10-21 00:00:00,47.0,43.0,45.5,1.56,9200,23,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-21 00:00:00,2020-10-22 00:00:00,2020-10-22 00:00:00,48.0,37.0,43.5,-2.0,7200,14,9,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-22 00:00:00,2020-10-23 00:00:00,2020-10-24 00:00:00,37.0,36.0,36.56,-6.94,12800,16,11,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-23 00:00:00,2020-10-26 00:00:00,2020-10-26 00:00:00,34.0,28.0,32.73,-3.83,4400,10,9,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-26 00:00:00,2020-10-27 00:00:00,2020-10-27 00:00:00,33.5,32.0,32.87,0.14,6000,11,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-27 00:00:00,2020-10-28 00:00:00,2020-10-28 00:00:00,42.5,35.5,39.75,6.88,2400,6,5,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-28 00:00:00,2020-10-29 00:00:00,2020-10-29 00:00:00,39.0,36.25,37.06,-2.69,3200,7,6,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-29 00:00:00,2020-10-30 00:00:00,2020-10-31 00:00:00,32.0,29.0,31.0,-6.06,4800,4,5,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-10-30 00:00:00,2020-11-02 00:00:00,2020-11-02 00:00:00,37.0,35.0,35.83,4.83,2400,6,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-02 00:00:00,2020-11-03 00:00:00,2020-11-03 00:00:00,44.0,42.0,42.7,6.87,2000,5,6,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-03 00:00:00,2020-11-04 00:00:00,2020-11-04 00:00:00,47.0,46.0,46.75,4.05,3200,8,11,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-04 00:00:00,2020-11-05 00:00:00,2020-11-05 00:00:00,61.0,54.0,58.83,12.08,2400,6,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-05 00:00:00,2020-11-06 00:00:00,2020-11-07 00:00:00,34.25,33.5,33.75,-25.08,2400,3,4,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-06 00:00:00,2020-11-09 00:00:00,2020-11-09 00:00:00,34.5,27.0,30.77,-2.98,4400,10,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-09 00:00:00,2020-11-10 00:00:00,2020-11-10 00:00:00,30.0,29.0,29.55,-1.22,4400,11,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-10 00:00:00,2020-11-11 00:00:00,2020-11-12 00:00:00,30.25,28.0,29.7,0.15,18400,23,15,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-12 00:00:00,2020-11-13 00:00:00,2020-11-14 00:00:00,25.5,22.25,24.61,-5.09,5600,7,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-13 00:00:00,2020-11-16 00:00:00,2020-11-16 00:00:00,27.0,26.0,26.45,1.84,4400,11,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-16 00:00:00,2020-11-17 00:00:00,2020-11-17 00:00:00,26.0,23.0,23.77,-2.68,6400,11,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-17 00:00:00,2020-11-18 00:00:00,2020-11-18 00:00:00,23.0,22.0,22.5,-1.27,1600,4,6,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-18 00:00:00,2020-11-19 00:00:00,2020-11-19 00:00:00,24.0,23.0,23.47,0.97,6400,16,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-19 00:00:00,2020-11-20 00:00:00,2020-11-21 00:00:00,24.0,23.0,23.25,-0.22,8000,10,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-20 00:00:00,2020-11-23 00:00:00,2020-11-23 00:00:00,23.5,22.5,22.78,-0.47,10800,27,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-23 00:00:00,2020-11-24 00:00:00,2020-11-25 00:00:00,19.0,16.0,17.72,-5.06,6400,8,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-24 00:00:00,2020-11-27 00:00:00,2020-11-27 00:00:00,21.0,19.0,19.43,1.71,4400,11,9,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-25 00:00:00,2020-11-28 00:00:00,2020-11-30 00:00:00,19.5,19.0,19.25,-0.18,4800,6,4,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-11-30 00:00:00,2020-12-01 00:00:00,2020-12-01 00:00:00,35.5,27.5,33.89,14.64,5600,14,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-01 00:00:00,2020-12-02 00:00:00,2020-12-02 00:00:00,36.0,34.0,35.33,1.44,6000,15,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-02 00:00:00,2020-12-03 00:00:00,2020-12-03 00:00:00,37.0,34.5,35.86,0.53,3600,9,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-03 00:00:00,2020-12-04 00:00:00,2020-12-05 00:00:00,34.0,31.5,32.32,-3.54,12000,15,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-04 00:00:00,2020-12-07 00:00:00,2020-12-07 00:00:00,27.5,25.25,25.97,-6.35,10400,25,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-07 00:00:00,2020-12-08 00:00:00,2020-12-08 00:00:00,30.25,28.0,28.96,2.99,7600,18,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-08 00:00:00,2020-12-09 00:00:00,2020-12-09 00:00:00,28.0,27.0,27.84,-1.12,7600,16,14,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-09 00:00:00,2020-12-10 00:00:00,2020-12-10 00:00:00,27.0,25.5,26.11,-1.73,9600,23,12,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-10 00:00:00,2020-12-11 00:00:00,2020-12-12 00:00:00,26.0,24.75,25.13,-0.98,13600,17,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-11 00:00:00,2020-12-14 00:00:00,2020-12-14 00:00:00,27.0,24.0,26.38,1.25,5600,14,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-14 00:00:00,2020-12-15 00:00:00,2020-12-15 00:00:00,32.0,30.0,30.74,4.36,8400,18,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-15 00:00:00,2020-12-16 00:00:00,2020-12-16 00:00:00,32.5,31.0,31.94,1.2,9600,22,9,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-16 00:00:00,2020-12-17 00:00:00,2020-12-17 00:00:00,30.0,29.5,29.8,-2.14,8400,14,7,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-17 00:00:00,2020-12-18 00:00:00,2020-12-19 00:00:00,27.0,24.5,25.24,-4.56,4800,6,6,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-18 00:00:00,2020-12-21 00:00:00,2020-12-21 00:00:00,25.0,24.0,24.46,-0.78,2800,7,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-21 00:00:00,2020-12-22 00:00:00,2020-12-23 00:00:00,25.0,21.0,23.19,-1.27,12800,16,10,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-22 00:00:00,2020-12-24 00:00:00,2020-12-24 00:00:00,25.0,23.5,24.33,1.14,3600,9,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-23 00:00:00,2020-12-26 00:00:00,2020-12-28 00:00:00,23.0,21.5,22.47,-1.86,7200,9,8,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-28 00:00:00,2020-12-29 00:00:00,2020-12-29 00:00:00,25.0,21.0,22.73,0.26,6000,15,9,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
Palo Verde Peak,2020-12-29 00:00:00,2020-12-30 00:00:00,2020-12-31 00:00:00,30.25,28.0,28.89,6.16,5600,7,7,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
PJM WH Real Time Peak,2019-12-31 00:00:00,2020-01-02 00:00:00,2020-01-02 00:00:00,23.5,23.0,23.33,2.33,2400,3,6,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
PJM WH Real Time Peak,2020-01-02 00:00:00,2020-01-03 00:00:00,2020-01-03 00:00:00,22.0,21.5,21.55,-1.78,12000,15,13,ice_electric-2014-2026,ice_electric-2020final.xlsx,2020
